noop,fork-simple,vfork-simple
21,42629,9687
21,43276,12341
21,41903,14744
21,45601,10017
21,43059,13446
21,42334,9803
21,45854,13865
22,46543,9659
21,43477,10005
21,43470,10047
21,46960,14042
21,41738,9773
20,41591,9369
21,42737,11246
21,45881,13487
21,43464,11649
21,43625,9734
21,43171,10320
21,45349,17486
21,42579,12880
21,42261,17237
21,45637,10504
22,43471,10384
20,43699,10563
21,42792,10374
21,46652,11105
21,42933,10197
21,42529,10424
21,43015,10447
21,50191,10682
20,42704,9982
21,42932,11077
21,44578,10619
21,42476,10784
21,42739,9926
21,42629,10678
21,45603,13318
21,42433,10912
21,41538,10141
20,42173,10100
21,47422,10590
21,43680,10489
21,46034,10177
21,42423,10907
21,45917,10098
21,41987,10507
20,44399,10237
21,45195,11053
22,42135,10091
22,42305,11390
21,43925,10199
21,46022,14705
20,45630,10250
21,41979,10699
22,44010,10287
21,45253,11087
21,42701,10939
21,42670,10637
21,47541,10522
21,42993,10683
21,42656,11020
22,41908,10707
21,46775,10533
21,41551,10531
21,41691,10602
21,41989,11020
21,47288,10179
23,43105,14188
21,41974,10241
21,45635,10928
21,44326,10518
21,41896,10697
22,42612,10030
22,46310,10652
21,45100,10903
21,42751,10188
22,42223,10151
22,44843,10487
21,43400,9949
21,42189,10622
22,42601,10441
21,45984,10207
21,42654,10555
21,42511,13861
21,45885,9980
21,42599,10159
22,42635,10893
20,42801,10272
21,46027,10242
21,42704,11289
22,41665,10468
23,41680,10241
21,45543,10981
21,42186,10571
22,42748,10896
21,45374,9982
21,42865,9863
21,42330,10348
20,43515,10562
21,46560,13424
21,43125,10467
20,44410,10282
21,42604,10133
21,45754,10303
21,42590,10918
23,45474,10514
20,46261,10393
21,41946,10046
20,42736,10824
20,43608,10679
23,45272,11257
21,42610,10583
21,42457,10160
21,44364,10690
21,44845,14512
21,43469,10640
21,41921,10694
21,44821,11099
21,45496,10421
21,41516,10720
21,42491,10217
24,47664,10771
21,44244,10756
21,43148,10996
20,42521,10350
21,47990,10653
21,42227,10087
21,42224,10274
21,42133,11076
21,47837,10684
21,42144,13457
21,41716,10340
21,45065,10070
21,43704,10503
21,42755,10009
21,43038,10105
21,45939,10218
21,43921,10576
21,42655,10389
21,42066,10196
21,44629,10621
21,44347,10132
21,42129,10551
21,44976,10252
20,42505,10143
21,43776,10441
24,42178,14171
21,44701,10280
21,43151,11187
21,44344,10994
21,43222,9762
22,44666,10267
21,41703,11140
21,44191,11176
21,42891,10715
21,45084,10640
21,41575,10106
21,43816,10595
21,45395,10850
21,41694,10180
21,42095,10433
21,44661,13737
21,45255,11303
21,42318,10964
21,42083,10994
20,44105,10245
21,45426,10705
21,42862,10371
20,42762,10440
23,46230,12398
21,42466,10759
21,41378,10672
21,42777,10409
21,44903,10732
21,42147,10210
21,41638,10227
21,41989,10141
21,45465,14224
21,42442,14513
21,42781,11386
21,45167,12320
21,42665,11115
21,41874,10511
22,42702,9914
21,45119,10144
21,43084,10100
21,41873,10111
21,42329,10425
21,46229,10827
21,42011,10294
21,42617,10325
21,41670,10388
21,45617,14088
21,41568,10252
22,43097,10171
21,45913,10419
21,42110,10184
20,41641,10408
21,41364,10397
21,45351,10372
21,41949,9923
21,42364,10506
21,43314,10410
22,45803,9997
21,42012,10427
21,42564,11093
21,45581,10030
21,43234,10238
21,42434,17512
21,42999,11019
21,45490,10477
21,44560,10913
21,42716,10599
21,43945,11188
21,46326,10252
21,42260,10168
21,42046,10307
23,44669,11224
21,42075,10589
21,42058,10186
23,42207,10304
21,44934,10481
21,42741,10421
21,42229,13664
21,41731,10685
21,44790,10841
21,41732,10397
21,41434,10777
21,41266,11154
21,45112,10794
20,43035,10364
21,43049,10343
21,45579,10066
20,43064,10765
21,43492,10469
21,42079,11352
22,46066,10901
21,42457,10853
21,42113,10391
21,42697,13483
20,45325,10906
21,42243,10799
21,42955,10655
21,46114,10773
21,42166,10299
21,42063,10171
22,42966,10168
21,45482,10562
21,42637,10500
21,42195,10309
21,41779,10531
21,44838,10930
22,41372,10450
20,42068,10109
22,45389,10484
21,41816,13595
22,41815,10401
21,42236,10984
21,45979,9881
20,42714,10648
21,42531,10352
20,41933,10885
21,45705,10087
21,42442,10483
21,42189,11522
21,42955,10513
22,46651,10335
21,43039,10475
21,42523,10366
21,45251,11551
21,41965,13464
21,42453,10618
21,41761,10372
21,45637,10997
22,42159,9973
22,41812,10816
21,42029,10504
21,44627,10395
20,44223,10766
21,44308,10422
22,45924,10270
21,163747,11124
21,41826,12029
21,41554,12091
21,45568,11774
20,42115,11914
21,42170,15553
21,41903,13981
21,45588,10599
22,42205,10746
22,42662,9670
21,44954,15248
21,42374,10273
21,41928,10086
22,42242,9729
21,45879,12903
21,42335,9997
21,43710,10372
21,43331,10285
21,44639,14977
21,42794,10380
21,41792,10435
21,44795,13359
21,42861,14133
21,43331,10123
21,42685,10573
21,46191,10875
23,41805,14637
21,41667,10325
21,41651,9567
21,45293,10058
21,42631,13267
21,42927,9915
21,43590,10001
21,45494,10164
21,41680,14780
21,42388,9812
21,46916,14163
21,42364,9792
21,42062,12359
22,42035,10334
21,47105,10144
20,42481,9950
22,42429,12789
21,42775,9871
21,47660,10022
21,41796,9779
21,43381,12916
21,45766,10419
21,44569,10042
21,43022,10129
21,42060,12574
23,45031,9613
21,42924,13602
21,41579,10368
22,42825,13762
22,44988,9459
20,44071,10164
21,42343,10280
21,45137,13234
20,41896,10254
21,43599,9885
21,42480,9890
21,45794,12427
21,42912,10732
21,44136,10111
21,42670,10332
21,45603,12557
22,42289,13690
21,43311,9612
21,43233,9781
21,44760,13508
21,41580,9920
21,44295,10199
24,46151,10324
21,42340,14663
20,42066,10218
20,43653,9892
21,44752,9910
20,41937,14952
21,41914,9983
21,43634,10295
21,46051,10068
21,41481,13979
21,41997,13838
21,46414,9895
21,42922,11204
21,42264,12392
23,42160,10075
21,46817,13314
21,42208,10415
21,41797,12901
20,42396,9776
21,45286,10233
22,43228,10289
21,42523,14632
21,44333,10419
21,42180,10360
21,42704,9760
21,42446,17596
21,45162,9977
21,42152,9535
20,42875,9643
21,42500,15923
21,45623,10095
21,42255,10655
21,41305,9924
20,41981,13282
21,45481,9656
20,42124,9870
20,41477,9528
22,44822,12491
21,41880,9614
21,42367,11030
21,42720,10030
21,45377,16075
21,44080,10195
21,43103,11388
22,43054,10227
21,47387,13151
21,42446,9665
21,43059,10296
21,45125,10056
21,43238,12610
21,41522,9887
21,42034,9709
21,45343,9634
20,43062,13451
21,42069,10062
21,42964,10466
23,44932,9707
21,43805,18782
23,42276,9960
21,45007,9764
21,41981,9894
21,42977,16102
21,41739,9759
21,45988,11258
21,42001,10309
20,42362,14888
21,42480,10247
21,45823,10161
22,42095,9673
21,42495,13797
21,42071,10452
21,45892,12772
21,42895,12928
21,42177,12980
21,45162,9738
21,42440,10552
21,42376,9787
21,42258,15057
21,44703,10662
21,42718,10575
21,42319,9689
21,42162,13559
21,45797,9971
22,42432,9943
21,42445,10309
21,45426,16488
21,43072,9903
21,44445,13729
21,42419,9818
22,44893,15558
21,42011,9812
21,41712,10433
21,43138,9538
21,44964,14736
22,41374,9929
21,43464,10169
21,45682,9999
22,41867,13811
20,42473,9719
21,42240,12047
20,45107,9641
21,41707,13523
21,41983,9876
21,42277,16016
21,46171,10267
22,42020,14880
21,42397,9908
20,42511,10025
21,46648,9882
21,42055,13939
21,46567,10427
21,44935,9958
21,42535,9745
21,42810,15855
21,43819,11156
21,45222,9818
20,41802,10023
21,43897,15470
21,43722,13651
21,45612,10417
21,41561,9583
21,42888,13608
21,47508,10088
20,41733,9710
21,41795,10319
21,42402,13204
21,47240,9807
21,42529,12652
23,42639,10004
21,43185,13468
21,47820,9805
20,41685,10238
21,43121,9338
21,49046,12666
20,43714,13582
21,42462,10893
22,43140,9707
21,44940,13643
22,43538,10056
21,42628,10567
21,43664,10073
21,45127,16990
21,43582,9879
23,42352,10439
21,40958,9495
21,45379,13744
21,43865,9761
21,41672,9502
21,45365,10753
21,43688,16260
21,43566,9659
21,41950,10229
22,44974,9908
21,42087,13854
21,43730,9591
21,41221,11791
21,182075,9821
21,42573,13908
21,42264,9871
21,47577,10423
21,43740,9933
21,42270,12648
21,42271,10137
21,45646,10235
21,42808,9894
21,42602,18313
20,42382,10129
21,46020,10962
21,43328,9979
20,42239,15263
22,45464,9966
21,41879,9881
22,42101,10007
21,41633,14863
21,45357,10043
21,42898,10194
21,42189,9949
21,42870,13045
21,50027,10255
21,42210,9734
21,42191,13411
21,42369,12674
22,45457,10086
22,43438,11958
21,42061,10439
21,45050,13436
21,42519,13613
21,42117,11204
21,42270,10072
21,45606,14133
22,42152,9597
20,42481,10088
21,43923,9677
21,45373,13836
21,41663,9951
21,42480,9949
21,46456,13392
20,41521,14718
21,42067,10126
21,43327,10802
21,47896,9837
22,72106,12795
21,42425,9868
21,41743,9901
21,45767,10624
20,42461,12124
21,41671,9774
21,45818,9962
22,42857,9970
21,42261,13791
21,41937,9480
19,45716,15306
21,41730,10080
21,42098,12995
21,42893,14708
21,45797,10207
21,42696,10663
22,42590,13389
21,42131,10229
20,45088,9914
21,42413,9900
20,41973,13362
21,46303,9850
21,42191,10543
21,43318,9829
21,44078,15519
21,44851,9752
21,44141,13523
21,42057,9436
21,41791,15991
22,45349,9883
21,44293,10398
21,42841,10109
20,45223,13007
20,42329,9729
21,43484,9784
22,43135,10108
21,45531,14376
21,42076,9701
21,44016,11638
23,42156,9499
21,45432,14058
21,42684,16865
22,43299,9700
20,45835,9776
21,41751,13489
21,42549,9505
21,44468,10659
20,45274,9612
21,41565,13028
21,41869,9958
21,43783,9976
21,45128,10040
21,41746,14502
20,42154,9573
21,43904,9852
22,45725,9569
21,42703,13540
21,42530,12884
21,47297,9821
21,42562,9648
21,42539,13930
21,42075,9877
21,47154,10821
21,42333,10074
21,42252,14791
21,42619,10018
21,47888,12914
22,42751,10039
21,41532,14294
22,45998,14546
21,44549,11480
20,42582,9705
21,42356,16721
22,45442,10046
22,43546,9672
21,42511,9760
21,42206,12876
21,45004,9556
21,43422,10052
21,41970,9471
21,45156,14820
21,41387,9791
20,43693,10006
21,42740,9933
21,46516,14036
21,43926,9997
21,44175,9967
22,42104,9751
21,45922,16340
21,42744,9505
21,43645,10305
20,41834,10230
22,46063,12625
21,42737,10201
21,42255,12271
21,46689,10317
21,42042,14506
23,41685,14350
21,41441,10387
22,44642,9358
21,42261,13182
21,41576,9815
21,42111,9860
21,44803,13279
21,41641,13511
21,41718,9997
21,45354,9895
22,42530,9588
21,41778,16854
22,43413,9880
21,46305,10138
21,41419,9740
22,42947,15625
21,41888,9660
21,46184,9769
21,42739,10102
21,42108,13292
21,45520,10991
21,42820,9995
21,42509,12919
21,42565,13797
23,44850,9812
20,42024,12034
21,42433,9395
22,41769,13448
21,44498,13682
21,42172,11023
21,43476,9732
21,45257,13459
20,42155,10823
21,42064,9647
21,41783,9541
22,45425,13233
21,42400,10016
21,42303,13854
22,41525,10261
21,45765,14488
21,42617,10084
21,42476,9838
21,42606,10098
21,44490,12524
21,41883,9951
21,42447,9883
21,44996,10006
21,43032,13258
21,42552,10015
21,42993,9803
21,44722,9517
21,43462,12898
22,41949,9881
21,43106,15177
21,45355,9637
21,44302,12702
21,41615,12992
20,45482,11308
20,42213,9856
21,45129,13198
23,41507,9605
22,44515,10879
21,42944,9826
22,43041,13991
21,43246,9910
21,44880,9821
21,41739,9561
21,43829,15910
21,45536,16458
21,43036,9950
21,42518,9955
22,44161,13460
21,45534,9973
22,41991,9811
21,42322,9791
22,44009,12270
21,45970,9722
21,42654,10057
21,43810,9866
22,43720,12729
21,45810,9849
21,42565,12475
21,43447,9902
21,47031,13348
21,41880,17772
21,42354,9975
22,41856,10305
21,45503,12915
21,41750,9974
21,42535,9767
21,43953,9477
22,45100,13220
21,42284,9876
21,41736,10861
21,46051,9882
22,42647,17597
21,42028,9844
21,42231,9951
20,45471,9417
20,41751,19282
21,42663,9697
21,42217,9932
21,45113,9726
22,42091,13247
21,41756,9422
21,45710,9837
21,42307,9987
21,42280,13683
21,42873,9845
23,44807,11900
22,42491,9685
21,42282,14319
21,42776,13067
21,45866,9770
21,43131,9754
21,41753,16234
21,42293,10186
21,45256,12296
21,42350,9908
20,41707,10295
21,44928,10533
21,42088,10643
21,42236,11034
21,42862,10522
21,45146,10292
21,42828,11366
21,42849,10108
21,42004,11021
21,45664,10469
21,41336,10759
21,42149,14140
21,45291,10680
21,146671,10145
23,43613,10214
22,41971,10739
21,45254,10486
21,42251,10340
21,41880,10436
21,41637,10446
21,45177,10409
21,42748,10887
21,42704,10741
21,45425,10552
21,42307,10380
21,41821,10849
21,42105,10162
21,46273,13778
21,42219,10814
21,41934,10426
21,42518,10681
21,45763,10964
21,42891,11093
21,42362,10314
20,42680,10634
21,45605,10247
21,47151,10322
21,43413,10747
22,45547,11924
21,42626,11164
23,43775,10605
22,42227,10425
21,45640,13356
21,42162,10076
21,44020,10873
22,41340,11011
21,45624,11258
21,41927,10600
23,44190,10753
21,45279,10510
21,42587,10792
21,42662,10811
21,43346,10678
21,44557,10452
21,41719,11269
21,42047,10817
21,43261,10452
21,45881,14036
21,42428,10441
22,44279,10442
22,46544,10724
21,42490,10572
21,42958,10527
22,42849,10356
21,46866,11022
22,41950,10728
21,42365,10441
21,42954,10521
21,48339,10221
21,42086,10184
21,42453,11914
22,42751,10861
21,46553,10322
21,42268,13847
21,42036,10271
21,45795,10467
20,43396,10229
21,42332,10038
21,42285,10253
21,45264,10598
21,43157,10214
21,41669,10346
21,45058,10198
21,44885,10131
22,44724,10572
21,42336,10141
22,45637,10583
21,42140,10339
24,44859,10600
21,41938,13928
21,45425,10386
22,42243,10288
22,43997,9959
20,41857,10206
21,46024,10769
21,43009,11061
22,44071,10455
21,45907,10643
21,41875,10511
21,41441,10770
21,44422,10408
21,44969,10752
22,43225,12061
21,42508,10679
21,44121,14290
21,46571,11178
21,41755,10135
21,41739,10372
21,41973,10599
21,44825,10611
21,41972,10438
21,43031,10035
20,45323,9905
21,42398,10019
21,41938,10383
21,42345,9851
20,45261,10224
21,42528,10064
21,42716,10570
21,43125,14861
21,45611,10447
21,43208,10593
21,42618,9889
21,44618,10406
21,42258,10568
21,42986,10630
21,43759,10256
21,45851,10773
21,42600,10141
21,42299,10364
21,42238,10522
21,45912,10941
21,43076,10390
21,41958,11078
21,45827,11307
21,42915,13894
21,42606,10922
21,42881,10488
21,46015,10339
21,42951,10563
21,42975,10507
21,42158,10547
21,46527,10906
21,42163,10789
21,43633,10438
21,42138,10522
21,45076,10711
21,42213,10923
21,42735,10679
21,45669,10084
21,45399,10675
21,42020,13682
21,42839,10825
21,45444,10805
21,42226,10220
21,42364,10754
21,42283,11344
21,45211,9904
21,42394,11214
21,41899,9989
22,46322,10286
21,42142,10419
21,43185,10335
21,42442,10716
22,45863,10611
21,42593,11355
21,42351,14939
21,43615,10607
21,45779,10812
21,42779,10103
21,43947,10184
20,45127,9937
21,42543,10050
21,45287,10703
23,43935,10882
21,44978,10401
22,42193,10165
21,42262,10145
21,44130,10674
21,45299,10246
21,42325,10361
21,42093,16256
21,43731,10823
22,45818,10245
21,42430,10900
21,42264,10450
21,47856,10262
21,41930,10030
22,41487,10465
21,42614,10053
23,47710,10780
21,41791,10563
21,41593,10086
21,42371,10672
21,47031,10305
21,42453,10615
22,73199,10410
21,45538,14011
21,42014,11072
21,43264,10053
21,42066,10111
22,46304,10294
21,41828,10743
21,42134,10283
21,42341,10525
21,45045,10462
21,42041,10317
21,42337,10900
21,46389,10044
21,42751,10164
21,42711,10207
21,42614,10471
20,45634,14119
21,43004,10238
21,41530,10850
22,41491,10181
20,44699,10775
21,41718,10798
21,41402,10499
21,43227,10272
21,45608,10837
21,43805,10479
23,42758,10614
22,45863,10271
21,41776,10876
21,43540,10759
21,42015,10541
20,46087,10470
21,41433,15249
21,44441,10841
21,41998,11306
21,45549,10058
21,41846,10693
21,43967,10392
21,45207,9862
21,42756,10463
21,41764,10853
20,43828,11017
21,45563,10677
21,42397,10163
21,43957,10650
21,43557,10421
21,44909,10742
21,42511,13441
21,41454,10350
22,45818,10370
21,42611,10489
21,42197,10726
20,41921,10138
21,48800,10612
20,41447,9949
21,42637,10574
21,42122,10392
21,47334,10738
20,41587,10482
21,42512,10533
21,42473,10415
21,47677,10141
21,42498,11445
21,44255,13654
21,46094,10500
21,44167,10651
21,42877,11173
21,43256,10657
21,45405,10347
21,44487,10569
22,42100,10273
20,41958,10146
20,46795,10393
22,42825,10199
21,43398,10792
21,45035,12506
21,41580,10371
21,43386,10518
21,42324,14678
22,45643,10303
21,42526,10654
21,45530,10437
20,42749,10563
21,45800,10047
21,42478,10308
20,43843,13680
21,44286,10328
21,41740,10664
21,42065,10317
21,43923,12723
22,46290,10646
21,44342,10763
22,42981,10877
21,41742,10184
21,44969,14102
21,41834,11314
22,42323,10226
21,42860,10173
21,46272,10971
21,43027,10408
21,41823,10239
21,45613,10271
22,41591,10336
21,41692,12058
21,42838,10244
21,45813,10583
21,42134,10358
21,42057,10312
24,41990,10049
22,45360,14196
21,42229,10492
21,43244,10369
21,45059,10619
21,41893,14431
21,46411,10428
21,41855,10558
21,45478,10160
21,42575,12420
21,42135,10223
21,42444,10543
22,46817,10140
21,42000,10291
21,42858,10829
21,45945,10732
20,44153,10368
21,42626,13631
20,42092,10579
21,44877,10687
22,43189,10201
21,41988,10396
22,42034,11282
21,46031,11917
21,43420,9948
21,42771,10473
20,44924,10435
21,42273,10644
20,44524,10476
22,157958,10332
22,45015,10621
21,42466,10401
21,42376,13312
22,41627,15235
21,45841,11272
21,42621,11324
21,41841,11954
21,42417,13946
21,45798,11604
23,41956,11257
21,42504,11128
21,45142,12182
21,41951,11400
21,42683,11277
21,42385,11046
21,46192,12129
21,42715,13034
21,42172,13142
20,41583,14355
22,44851,10334
21,42622,11052
21,46069,12688
21,46744,11134
21,42090,10651
21,42771,12639
21,42697,11697
21,45650,11753
21,41646,10719
20,42204,11710
21,42387,10884
21,45131,10546
21,42443,15916
21,42130,10065
21,45171,13292
20,41619,10110
21,42495,14261
21,42309,10254
21,44884,9790
20,42560,11269
21,42440,13364
21,43164,10221
21,47421,10524
22,42350,9690
21,42342,12716
21,45167,10185
21,44845,10341
21,41349,10109
20,42271,16161
21,45262,10223
21,42040,15425
21,42524,10045
21,41798,14723
21,45021,10173
21,42897,9508
21,41921,9797
21,42364,14729
21,45702,10846
22,43606,10000
23,42712,9913
22,44730,17034
21,42064,10301
20,42947,9754
21,42122,10703
21,45246,14721
21,43512,9991
22,42562,13828
22,44644,10120
22,46345,15222
21,42496,9810
21,42523,10003
21,44676,10371
22,41730,14236
21,42243,10005
21,42357,10342
21,45673,9791
21,41376,15284
21,41578,9805
21,43180,12227
21,45593,9797
21,42520,13611
21,42332,13792
21,44005,10027
21,45328,9841
23,41814,14314
22,42823,9837
21,47347,10152
22,42556,10010
21,42380,19100
21,42122,11527
21,47698,10059
24,43549,9817
22,42019,17665
21,41879,9822
21,44582,9737
20,41930,9900
21,41985,17859
21,45881,9955
21,41943,9983
21,42518,9648
21,42753,16065
21,45189,10249
21,41788,9893
21,41472,9777
22,43019,14796
21,45192,10243
21,42611,14250
21,42594,9731
21,45851,15149
21,43043,10278
21,42142,11127
22,42351,9902
21,45758,17501
21,47422,10091
21,42683,9898
21,42614,10133
21,45282,18145
21,41986,9677
21,42153,9875
21,41986,10210
21,46274,18177
20,41904,11179
21,42621,10392
21,44983,9923
21,44177,15248
22,41608,10235
21,42362,9557
21,45149,13127
21,43443,19421
22,41574,10950
22,41112,10725
21,44610,10094
21,43878,14917
21,42538,9640
21,45301,13573
21,42379,10353
21,43093,14731
23,43224,10291
21,45298,10214
21,42592,9784
21,42923,15415
21,42375,10191
21,45402,13319
21,41784,10178
20,42224,22897
21,45430,10423
21,41980,10419
21,42640,9556
20,41953,20037
21,45248,10009
21,42872,9956
22,42668,9903
21,41203,16947
21,45573,10701
21,42427,9958
21,42665,10186
22,42144,14049
20,44429,9424
21,41837,13125
23,45890,9916
20,45293,14855
21,42798,10069
21,41936,13186
22,43180,10463
21,45447,14368
22,41692,9735
21,42606,9668
20,43868,9925
21,44769,15021
21,42400,10214
23,42601,10758
21,47027,9982
23,41892,22681
21,42676,14296
21,42376,9963
21,46940,9757
20,41060,19250
21,43484,10206
21,42238,9748
21,46955,10620
21,42298,16899
21,43303,10022
21,45899,10273
22,45186,9648
21,42131,15864
21,42845,10794
23,46865,9917
21,44827,10132
21,42645,15858
22,42152,13522
21,45703,13548
21,45150,10111
21,42456,15263
20,42649,10148
21,46291,11522
21,44832,9724
22,42730,15877
21,45592,9881
21,43398,9501
21,44352,10091
21,42814,22466
22,45841,10038
21,42578,10493
21,44844,10001
23,41931,22846
21,44930,9811
21,41625,10087
21,44790,9480
21,45202,16035
21,42368,10505
20,41104,10215
20,44101,10292
21,45020,14833
21,41623,9972
20,42909,10161
22,43868,9860
21,47246,15374
22,42421,10714
22,42927,13683
21,46940,10317
21,41547,18205
22,41866,10298
21,41969,9814
21,47035,9937
20,42919,15464
21,44613,10018
20,41933,9958
21,163478,10095
21,42694,22044
21,41734,10298
20,42211,9861
21,45590,11106
21,42338,18548
21,42931,10412
21,45819,11121
23,41677,13515
21,41946,18317
20,41692,10086
20,44610,13581
21,41652,10184
21,42705,16714
21,43742,10133
21,46661,9843
21,42593,9855
21,43219,16064
21,45908,10116
21,43180,12981
22,42390,9899
21,42370,15388
22,45612,10878
21,44271,13512
21,42622,9825
21,42849,14943
21,47072,10215
21,42388,9825
21,42328,9988
20,44976,22097
21,42772,10956
21,42935,10304
21,43027,9807
21,45747,19375
21,42517,10683
21,41507,9798
23,42327,9943
21,46129,15290
22,42874,10247
21,41733,14089
20,42510,9634
21,46596,16022
21,42645,9676
21,42632,10005
23,46060,9966
21,45159,14738
22,43144,10105
21,42834,13268
21,45437,9682
21,42395,13091
20,42772,9675
21,42422,11241
21,45075,9793
21,41859,12790
21,42468,14166
21,46828,10694
21,42217,10325
21,43048,21108
21,42323,9652
22,45481,9646
21,41874,10081
20,42512,17988
21,42501,9992
21,45035,10087
22,42036,10022
22,41116,14205
20,44252,9848
21,42103,9791
21,42957,10237
21,42973,17194
21,46867,14043
21,42681,10432
21,42442,9838
23,42228,15498
20,45160,9965
21,41783,13988
23,42346,9896
21,44290,15694
21,45128,10318
21,43060,9528
21,42047,10532
23,48022,15961
22,43483,10498
21,42275,10118
21,42565,9814
22,46955,25349
21,43306,10811
21,42983,9840
22,42340,9781
22,47379,19967
22,41616,9976
21,41776,9814
21,46248,9779
21,41645,17769
21,42227,10236
21,41970,10052
21,46420,10227
21,42315,16704
21,42270,9830
21,42174,9686
21,45250,13133
21,42682,15740
21,42984,10355
21,45510,14454
22,42555,9899
22,42507,16191
21,42392,10704
21,45999,10013
21,42542,9790
21,42156,16206
21,42070,10471
21,45521,9834
21,42370,10293
21,41961,21894
21,42985,9680
21,45557,10415
21,41424,13427
21,42060,19477
23,45089,10636
21,42772,10234
21,41235,10023
21,43379,15937
21,45444,9702
21,42000,9973
21,41785,10061
21,41724,15757
21,45758,10043
21,41958,9897
22,41777,9755
21,45350,15794
21,42215,9826
21,42837,17193
21,42989,9850
21,45082,14600
22,42723,10149
21,42971,12681
21,42897,9913
21,45616,16202
20,44272,9767
21,42558,9886
21,44720,10137
22,42527,23229
21,44103,10094
21,44073,9742
21,45253,10394
21,41703,20068
21,43437,9677
21,41426,13285
21,45038,10073
22,41293,16168
21,44369,11253
21,47041,9864
21,43971,9858
21,41536,15923
21,43845,10152
21,45500,9897
22,42568,9752
20,42441,16450
21,44781,10521
21,48631,13906
21,42429,10521
21,43571,14524
20,43950,13338
21,46569,9875
21,42123,9872
22,41855,15606
22,46915,10163
21,42193,10802
21,42454,10229
22,42425,23279
21,47208,9815
21,42742,9641
21,42573,9987
21,42936,19516
21,46891,10814
23,41142,9738
21,42072,9842
22,45756,21623
21,44545,10091
21,42164,9579
21,44409,10291
21,45747,16120
21,43549,11074
21,42818,10213
21,42444,9960
21,45325,16496
21,41496,9924
21,41531,13702
21,45354,10030
21,42132,16067
21,42475,10029
21,42425,9821
21,45678,9690
21,41899,20255
21,42530,9918
21,42415,10454
21,45355,9747
21,42983,23040
21,42011,10429
21,41728,10936
21,44865,983095
21,41774,13831
21,44134,11277
21,45877,10634
21,43025,10979
21,42933,10665
21,44069,11085
21,44949,10617
21,42192,10621
21,42256,13922
21,43573,10688
21,45400,10003
20,41709,10762
21,42503,10853
21,47589,12125
22,42897,10267
21,42474,11109
20,42586,10969
21,46913,10804
21,41921,10413
21,41913,10693
21,41083,11341
21,47444,11138
21,41760,10594
21,42130,10111
21,44270,14116
21,43616,11247
21,44791,10454
21,43212,10461
21,44758,10334
21,43834,11033
21,42760,11139
21,42885,10573
21,44804,10678
21,44075,10461
21,42545,10310
21,42462,10932
21,45631,10512
21,43896,11266
21,41847,10234
21,45664,10399
21,42474,13938
21,44125,10858
21,41967,10242
21,44783,10385
21,42120,10739
21,45183,11967
20,42376,10335
21,45105,10928
22,41820,10525
21,44352,10601
21,46025,10558
20,41636,10512
21,43693,10449
21,43676,11118
21,44873,10233
22,42170,13883
21,42161,10840
20,43690,11316
22,45606,10442
21,42201,10198
21,41833,10657
21,47902,10677
21,42378,10404
21,41780,11401
21,41757,10929
21,47786,11142
20,41839,11018
21,42758,10284
21,42159,10401
21,46105,11350
22,42691,11128
23,41723,14062
21,42857,10623
21,45677,10982
21,42056,10832
21,43531,10907
21,45429,10782
21,42806,11555
21,42793,10179
21,41393,10664
21,44884,10832
21,41725,10956
21,42710,10659
22,41769,10895
21,45637,10212
21,42408,11367
21,42002,14432
21,45350,12803
21,42844,10566
21,42389,12015
21,42673,11416
21,44737,10279
21,42709,11553
21,42858,11389
21,43296,10804
21,45336,10870
21,42185,11275
21,42477,10650
21,45444,10391
22,42736,10751
21,41872,10946
21,42604,12880
21,45824,14231
23,41832,10330
21,41684,10985
21,42086,11047
21,45350,10854
21,42166,10782
20,41799,10969
21,42664,14247
21,45891,12177
21,41663,12337
21,42066,11396
21,45351,10433
21,42374,10935
21,43085,12632
21,41875,10549
22,48194,12113
22,42545,13734
21,42604,10827
21,42189,10184
21,45073,10667
21,42547,11040
21,42319,10438
21,45250,10603
21,42609,11280
22,42259,10551
21,42951,10671
21,45423,10664
21,42071,13909
21,42674,10652
21,42271,10485
22,46312,10650
21,42648,14531
20,42246,10579
22,44789,10920
21,42093,10529
21,41684,10855
21,41176,10746
21,46595,10311
22,42240,10693
22,42987,11520
21,43775,10140
21,44818,13246
22,41606,10646
21,43175,10540
21,42191,11005
20,46400,10557
21,42743,10503
21,43751,14714
22,45058,12610
21,42032,11049
21,41558,10847
20,43502,10995
21,46394,10597
21,42698,11184
21,42567,10539
21,43993,13928
21,45316,11512
21,42859,10662
21,41229,10975
21,46406,10737
22,41874,10509
22,42392,10544
21,41368,10745
21,45854,14295
21,42881,11032
21,42941,10658
21,42926,11207
21,46124,10670
21,42357,11301
21,41812,12817
21,45857,10444
21,42110,11629
21,43236,10704
21,42466,10413
21,45307,10528
21,42465,10754
21,43563,10829
21,42125,10622
22,44979,13789
21,43376,10538
21,42589,10941
21,42039,10730
22,45403,10444
20,41960,12733
21,43020,10116
22,45720,10860
21,41770,10762
21,42708,11124
21,42636,10457
21,44883,10654
22,41353,10642
21,42059,10775
21,42046,10740
21,45306,10819
21,42437,13774
21,42302,10789
22,45492,10847
21,42228,12313
23,42553,11095
22,42788,10697
21,44864,10334
21,42518,11065
21,42874,10752
21,42543,11680
22,46847,10560
21,42204,11278
22,44991,10486
21,45649,10696
21,42793,11418
21,41382,13944
20,41942,14145
21,45754,12766
21,42131,10624
21,42066,10472
