noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
21,1066,3133,5033,6842,45415,46685,10022,9983
22,1072,2809,5101,6860,44502,50085,9888,9580
21,1337,3054,5220,6482,47589,46202,15406,14747
21,1073,2876,5136,6545,44975,46880,9686,13759
21,1056,2832,5007,6296,45101,49844,10315,9486
21,1069,3147,5272,6411,47133,47174,11747,9587
20,1066,2793,4999,7019,43851,48487,10077,12123
21,1086,2765,5108,6379,42718,47536,10599,11634
21,1059,3026,5138,6386,44950,51062,10021,9885
21,1068,2760,5114,6285,45711,47252,10463,9685
22,1410,3045,4977,6653,41887,48067,10499,9821
21,1064,2895,4966,6677,43060,51201,10436,12051
22,1074,2802,5032,6511,49015,46834,10288,9834
21,1070,3133,5636,6554,43650,47382,10138,9307
21,1063,2883,5205,6516,43497,50024,10145,9325
21,1074,2787,5327,6739,42665,48085,9952,13618
20,1065,3059,5252,6336,48815,48312,11815,11352
22,1089,2877,5124,6487,43037,50217,14283,12853
20,1381,2918,5171,6329,43001,47534,10517,9507
21,1066,2695,4916,6878,46368,47893,10460,11737
21,1146,2843,4938,6702,45227,46866,11333,11105
22,1071,3087,4967,6343,42533,49553,10097,9607
22,1061,2801,5026,6405,44915,47651,10198,9766
21,1065,2886,5307,6532,46967,48124,10322,13309
22,1062,3101,4939,6407,45396,49655,10176,9876
21,1074,2784,5201,6504,42503,47658,10410,9285
20,1341,3192,4964,6665,47108,46347,10346,10399
21,1073,2779,4997,6611,43258,51866,10392,12076
21,1057,2793,5071,6275,44115,47183,10618,9368
21,1065,3149,4963,6505,42966,46724,10759,9542
21,1062,2793,4998,6717,45643,46745,12281,11216
21,1116,2765,5098,6649,44319,51131,10424,12228
21,1077,3057,4972,6413,44615,47628,10693,10773
21,1067,2803,5005,6380,46558,47267,13641,12903
21,1376,3054,4966,6290,43239,51211,10946,13520
20,1071,2860,4927,6318,43486,49024,10754,12524
21,1063,2836,5071,6661,45349,47650,10862,9446
20,1060,3097,5030,6634,46855,50050,10708,9539
20,1064,2857,5023,6467,43289,47785,10543,9452
21,1062,2551,4923,6791,44190,49236,9909,11815
21,1066,3058,5596,6368,46174,47397,13126,9793
21,1061,2860,5062,6630,42876,49838,10208,9753
21,1401,3077,4963,6278,42507,47376,10545,9308
21,1067,2777,5211,6648,42414,49806,10366,11566
21,1061,2873,4988,6470,46304,50776,13038,11568
21,1067,3071,5056,6574,43691,47634,10949,9474
21,1074,2799,5008,6399,42839,47724,10718,9931
21,1066,2892,5082,6449,47503,52126,10627,12019
20,1062,3117,4950,6691,43038,48524,10245,12897
21,1071,2797,5096,6704,42593,46967,13883,9170
20,1368,3109,5018,6731,43352,46061,10607,9682
20,1073,2787,5048,6361,46196,51737,10155,12340
20,1130,2786,5044,6339,43082,47057,10246,9333
20,1069,3120,5007,6440,43040,47099,10213,9522
20,1063,2776,4969,6941,46399,50778,10085,9323
20,1060,2894,4953,6509,43361,48430,10364,13460
20,1064,3091,4983,6531,43815,46669,10429,10308
21,1068,2805,4991,6748,43578,49576,10124,9622
21,1353,3158,4972,6577,46592,47751,12164,11899
21,1065,2793,5022,6292,43540,49831,10408,12768
21,1083,2796,4907,6223,43229,50502,10987,9584
21,1063,3146,5291,6458,46223,172215,10689,10653
20,1066,2775,5174,6375,42801,48782,10467,16873
21,1121,2822,5017,6843,42863,47380,10529,13264
20,1061,3156,5067,6937,42925,51162,14500,13227
20,1064,2778,5056,6435,46444,46697,10326,9596
21,1407,3116,4985,6489,42810,47016,10682,9567
20,1071,2827,5296,6258,44098,51153,10078,11470
20,1059,2802,5083,6909,47208,47866,11544,9853
21,1069,3102,4979,6693,42139,47053,10820,9570
21,1066,2885,4907,6702,43451,50797,10715,9222
21,1074,2786,4944,6503,46346,47607,10821,13481
21,1104,3096,5084,6335,42076,47327,12839,11181
21,1068,2866,4977,6528,42493,47010,10585,9599
21,1400,3093,4958,6597,43079,50135,10721,9390
20,1060,2791,4848,6544,45443,46551,10672,12881
20,1062,2888,5063,7003,43091,46844,10931,9745
21,1071,3060,4977,6557,43288,50758,10579,9494
21,1064,2779,4923,7030,45953,46999,10972,9516
21,1063,2860,4982,6416,42513,46715,10907,12329
21,1117,3037,5296,6300,43322,50322,13599,13814
21,1064,2766,5045,6259,43017,47124,11159,9765
22,1332,3136,4910,11380,46594,46336,10030,9570
21,1073,2801,5059,5771,43297,46936,10584,13120
20,1142,2800,5097,5820,45267,49909,10479,10067
20,1073,3131,5478,5802,45641,47981,9840,9565
20,1075,2812,5011,5900,43053,47628,12559,11620
21,1074,2871,4997,5536,43435,50298,10800,12920
21,1059,3034,5098,5588,46147,47697,10096,10119
21,1068,2787,4960,5304,45828,47823,10888,9461
21,1340,3118,4943,5703,43157,49576,10379,13357
21,1067,2798,4929,5647,42948,47486,10111,14572
21,1066,2797,5153,5643,47875,47565,11424,9728
21,1077,3028,5040,5764,43216,47591,9825,9308
21,1076,2808,5289,5563,43010,51212,10090,9413
21,1121,2794,4942,5683,42790,48063,10133,17398
21,1071,3151,5198,5511,49821,47077,13879,10068
22,1063,2790,5346,5670,42884,51045,10616,9445
21,1349,3115,5288,5590,42924,47995,10245,9726
22,1075,2846,4948,5844,46753,47156,10673,14561
21,1058,2783,5012,5423,45437,50606,12146,11254
21,1068,3090,5113,5693,42929,46766,11186,9602
21,1065,2855,5319,5677,42733,46896,10196,9592
21,1078,2769,5381,15301,45073,46944,10983,13225
20,1065,3073,5262,6344,44010,52131,11181,10906
22,1068,2906,5101,6779,42190,47220,10578,10313
22,3268,3073,5252,6690,45545,46956,10066,9401
21,1076,2807,4945,6603,45448,50655,10374,12654
20,1069,2847,5456,6586,45103,46702,10841,9737
20,1067,3088,4902,6330,42772,47173,10733,9324
21,1066,2798,5129,6666,46748,50177,10376,9697
21,1072,2861,4912,6756,43283,47461,10260,16064
21,1064,3081,5046,6691,44533,47909,13702,9890
20,1068,2780,5327,6209,45973,50947,10403,9345
21,1337,3158,5202,6609,43063,47194,12112,11827
20,1071,2777,4968,6727,43769,47567,10372,12070
20,1181,2784,5155,6471,45565,49405,10229,9709
22,1080,3121,5256,6739,46228,49618,10476,9727
21,1068,2770,5015,6471,43312,47894,10475,13548
21,1075,2807,4956,6425,43312,47946,10533,12462
21,1065,3128,5009,6444,49392,52085,10115,10252
21,1075,2772,5036,6428,44338,47146,10188,9229
21,1374,3152,5272,6433,43059,46617,10124,10299
21,1063,2825,4967,6673,43267,50106,10220,12568
21,1056,2784,4939,6748,47882,50186,11413,9815
21,1069,3164,4938,6340,43410,47522,11986,9648
22,1079,2770,4937,6364,42990,49820,12041,13351
22,1148,2758,5265,6699,46465,50284,14155,12703
21,1069,3042,5251,6562,45421,48398,12998,11464
21,1070,2789,5352,6751,42667,46216,10097,9441
21,1379,3052,4967,6513,142571,49379,10319,10038
21,1068,2890,4957,6595,49030,46840,10710,14307
21,1069,2795,5194,6480,43927,48757,10633,9704
21,1072,3105,4903,6398,47339,50334,10608,9817
21,1066,2846,5432,6675,53770,47224,10316,9663
21,1070,2790,4933,6733,42274,46725,10003,12493
20,1061,3061,5039,6292,42793,48648,9940,9538
21,1067,2871,5157,6703,42286,50158,10417,9661
20,1455,3117,5232,6870,46686,46960,10242,9665
21,1075,2762,4948,6248,43364,48204,10260,13039
20,1062,2867,4943,6501,43654,52818,10362,9974
20,1071,3064,4997,6488,46379,46807,9848,9687
20,1106,2785,4959,6397,43574,47386,12500,14364
21,1075,2836,4982,6516,43684,50966,13767,13655
20,1065,3118,5151,6653,43426,48580,10284,10029
21,1069,2803,5162,6443,46787,47629,9861,9899
21,1370,3180,4965,6495,44022,47509,10214,14563
21,1072,2764,5366,6470,43190,50092,10195,11882
20,1137,2790,5094,6337,46636,47686,10937,9607
22,1073,3148,5258,6350,43377,47681,10173,9782
21,1064,2793,4944,6791,43347,50594,9943,9810
21,1074,2812,5322,6442,42623,47052,10333,11907
21,1071,3155,5269,6355,47702,47830,10764,10982
20,1076,2787,5028,6350,43643,49974,10601,9463
21,1354,3106,5120,6474,43157,47305,10338,10525
20,1074,2867,5639,6577,47682,47020,10035,12350
21,1078,2826,4999,6952,43397,49606,13245,10894
20,1067,3160,4950,6804,42808,47059,10432,12420
22,1069,2819,4971,6790,44769,46401,10875,9492
20,1119,2803,5090,6413,47192,46250,14320,12435
22,1064,3167,4973,6625,43106,50637,10477,9849
21,1072,2781,5025,6268,42942,46067,10533,9250
21,1358,3048,5127,6540,46314,46544,10010,9315
22,1072,2850,4916,6411,43386,50813,10298,13362
21,1068,2774,5188,6593,43045,47260,13511,9683
21,1071,3080,5341,6561,42872,48173,9708,9408
20,1060,2903,5184,6769,46251,51134,9621,9311
21,1067,2778,5125,6480,42760,47107,10033,13549
21,1063,3123,5381,6420,42388,46990,13384,9570
21,1072,2872,4947,6501,46709,48258,9515,9619
20,1395,3070,5112,6670,44019,50995,11606,11157
20,1069,2788,4931,6564,44017,47728,9558,12613
21,1081,2864,5042,6439,43675,49205,13333,9464
21,1069,3087,4930,6245,46905,50811,10147,13151
21,1065,2816,4975,6489,42832,47453,9974,12461
21,1075,2884,5280,6694,45952,47883,12897,13001
22,1066,2973,5071,6661,46868,52153,13271,9931
20,1070,2804,5103,6488,43256,47677,9763,9540
20,1342,3126,4946,6782,43448,47080,9917,9315
21,1070,2833,4906,6236,43573,47015,9984,13629
21,1127,2837,5237,6349,46158,52045,12859,9514
20,1068,3201,5142,6585,43301,47057,9502,9462
21,1063,2769,4956,6394,43336,46938,10387,9585
21,1092,2833,5081,6551,46176,49382,10038,12422
21,1072,3115,4982,6322,43716,49624,15173,11931
21,1064,2817,4978,6325,43690,46131,9973,9501
21,1368,3073,5005,6539,43233,49544,10169,9952
20,1068,2846,5138,6263,47209,46612,10154,13270
21,1066,2701,4893,6410,43424,47705,15066,10682
20,1070,3120,4999,6348,42977,46892,9496,13096
21,1067,2830,5015,6515,47876,50762,13473,9460
21,1140,2848,4925,6519,44019,47921,9783,13000
20,1076,3098,5276,7270,44667,52180,15942,9678
21,1060,2878,4906,6871,45068,51440,9554,9253
21,1383,3151,5512,6266,48714,47668,10073,9919
21,1075,2881,5169,6265,43110,47243,9844,13138
21,1075,2762,4886,6645,42072,52984,14168,9430
21,1069,3120,5075,7021,45548,47266,10035,9678
20,1063,2834,5082,6709,44156,47051,11964,11710
21,1105,2781,5061,6418,42344,48319,9743,12661
22,1069,3067,5110,6538,44294,52682,12853,10194
20,1067,2881,4922,6496,46591,47811,9773,9294
21,1423,3072,5050,6345,42715,47711,10300,12781
21,1072,2817,5123,6540,45047,51270,9571,12158
20,1065,2892,4994,6369,46061,48895,14021,13120
21,1073,3070,5110,6341,42625,47736,9497,9396
22,1076,2641,5052,6421,45214,52504,13420,9704
21,1073,2898,4919,6956,42517,47282,9996,12292
22,1073,3111,5044,6962,45540,49817,13990,10095
21,1078,2781,4976,6935,43433,49591,9719,9911
20,1338,3159,4935,6510,44547,46611,9920,9802
20,1065,2798,4883,6743,46526,46726,9658,12380
21,1138,2793,4955,6937,45015,49086,14836,12350
21,1066,3157,4977,6613,42834,49613,9846,9567
20,1062,2804,5014,6510,45055,47537,9723,10106
20,1068,2788,5073,6327,45768,46262,9595,13790
22,1070,3151,5147,6726,43881,51120,13480,9881
22,1072,2862,5002,6632,43417,46977,9751,9313
20,1344,3075,4906,6523,47936,47280,9864,10088
21,1067,2850,5137,6389,43433,50367,9317,12280
21,1068,2818,4914,6429,44398,51203,13516,12361
21,1070,3079,4932,6356,43584,47375,9954,9644
21,1060,3058,5048,6336,46559,47573,13528,9380
22,1124,2779,5116,6353,42322,50424,9812,12058
21,1065,3073,4927,6468,43430,49410,14569,9787
21,1072,2854,5020,6832,46311,47576,9433,9438
21,1367,3091,5036,6348,42438,51743,11654,11356
20,1065,2777,4925,6387,42570,47569,10281,14837
21,1064,2881,4978,6772,42291,49773,14200,9809
21,1068,3023,5055,6304,45803,51630,9381,9821
20,1069,2864,4961,6381,42584,47910,9661,15561
22,1066,2681,5239,6298,42832,46916,9753,12008
21,1067,3115,4990,6291,47520,48558,14275,9831
21,1075,2919,5058,6610,43182,50829,9608,9623
20,1389,3076,4918,6301,42988,47997,9474,9688
21,1068,2789,5064,6658,44246,141940,9656,15895
22,1058,2860,5336,6284,46640,50223,14431,9736
21,1072,3088,5208,6606,42840,46450,9844,9587
20,1063,2798,4977,6542,43308,46545,13186,9576
21,1070,2882,5264,6530,46560,50442,10241,13953
20,1074,3073,5059,6454,42803,46594,14858,11496
21,1104,2801,5118,6706,43467,46962,11270,9811
21,1382,3162,5135,6614,43432,46860,10011,9702
21,1064,2794,5077,6313,46459,49985,9438,13260
21,1124,2777,5111,6359,42702,47860,13928,9532
21,1069,3139,5185,6475,43548,48376,9861,9548
22,1060,2800,5234,6350,47333,50570,10019,9326
20,1072,2828,5368,6417,43416,47750,9816,13982
22,1059,3113,5088,6762,43576,47133,14281,10140
20,1060,2785,5106,6565,42605,50626,9595,9495
20,1341,3028,4928,6439,47012,47830,9730,10607
20,1064,2844,4881,6635,43121,47480,9907,15324
22,1084,2813,5203,6569,42940,50839,13222,9624
21,1063,3115,5379,6406,46078,47586,13258,9631
21,1083,2851,5529,6376,43822,47285,11777,11474
22,1124,2805,5265,6684,43510,46877,9824,12864
20,1076,3089,4960,6546,42640,52251,14191,9739
20,1062,2774,5145,6580,46569,47653,9959,9612
21,1351,3071,5013,6586,43649,46628,9897,15690
21,1073,2797,4917,6535,43418,50686,10348,12261
21,1065,2843,4925,6554,45818,46683,14462,9884
21,1065,3083,4961,6623,42435,47184,9668,9191
20,1061,2827,5187,6223,43587,50755,9858,9394
22,1069,2867,4956,6336,46355,46962,9432,13579
21,1064,3080,5066,6628,43195,46559,12747,9994
20,1071,2786,5042,6461,43523,47189,9594,9194
22,1412,3149,5010,6536,43157,50684,10309,9696
21,1067,2776,5498,6376,46743,46076,9689,17138
21,1060,2885,5032,6764,42651,47202,15107,12134
20,1065,3072,4930,6583,43311,49652,13541,9798
21,1068,2846,4919,6314,46512,47330,9835,9779
20,1065,2875,4978,6728,43958,48715,9940,12576
21,1062,3066,4950,6373,43542,50608,14414,11644
20,1068,2805,4946,6540,43018,47163,9582,9938
20,1368,3182,5003,6583,46769,48703,9499,9433
22,1071,2791,5023,6716,43582,48639,10027,12860
21,1127,2802,5011,6345,43244,50654,14947,9686
21,1072,3096,4873,6483,46574,47746,9991,9657
20,1063,2827,5099,6393,44145,47952,9880,10625
20,1065,2778,5021,6318,44180,50646,9447,12816
21,1059,3120,5349,6659,44875,47894,14015,10055
22,1064,2705,4906,6538,50572,47808,9847,9622
21,1354,3071,5086,6357,43839,49713,12007,15419
22,1063,2879,5016,6484,42919,47036,9693,11894
21,1057,2775,5064,6331,46964,47514,15552,9761
22,1073,3062,4945,6641,45950,45760,13576,9446
21,1074,2854,5069,6540,43207,50785,9967,14579
21,1121,2777,5130,6525,43109,46888,9838,15562
22,1066,3091,4912,6427,48602,46539,13576,9637
20,1069,2899,4987,6345,45792,50151,9762,9435
21,1367,3080,5074,6536,41492,46692,9866,9341
22,1072,2822,5087,6382,46124,46556,10057,17923
20,1075,2871,5147,6282,42293,49986,13236,9932
21,1068,3126,4962,6262,45029,47400,9848,9508
20,1090,2807,5211,6323,43384,46302,9479,9488
21,1082,2860,4964,6343,45665,48742,9479,13765
21,1069,3073,4955,6523,43163,49777,15441,11449
20,1101,2758,4909,6337,47574,47721,9772,9785
21,1387,3138,4938,6431,46919,47924,9630,12654
20,1069,2812,4904,6470,44180,53138,10063,14505
21,1055,2803,5050,6478,43255,47667,17274,9508
21,1060,2987,4913,6394,47815,48453,9438,9183
21,1061,2818,4905,6959,46706,50759,10247,9690
21,1072,2810,5072,6384,43204,50088,9695,15487
21,1082,3111,4916,6650,42453,47538,13179,9717
20,1064,2812,5106,6703,48030,50646,10272,9525
20,1348,3132,4919,6540,44589,46845,9646,9521
21,1071,2815,5068,6777,42913,49180,9691,15326
20,1149,2794,4909,6295,44107,46889,15167,9704
20,1067,3191,4994,6627,48566,50410,9511,9401
20,1063,2787,5412,6574,42863,47531,12402,11398
22,1055,2776,4955,6364,42630,49035,9696,14536
21,1063,3160,4969,6366,153320,49883,12774,10245
21,1070,2760,4898,6444,42806,47563,9587,12834
21,1355,3062,4982,6634,43443,46788,9660,16937
21,1065,2901,4964,6520,43472,52511,10076,15082
21,1074,2790,4964,6423,46196,47340,16646,9658
21,1067,3092,4945,6585,44575,46741,9945,9615
20,1102,2817,4980,6533,44230,46041,9915,9355
20,1124,2811,4955,6672,46266,52631,9908,15872
21,1068,3065,5352,6557,43203,46157,13377,9866
21,1065,2901,5016,6416,43603,46477,9665,9498
21,1352,3064,4904,6370,42596,146514,15050,9623
22,1069,2818,5252,6399,46005,47883,10119,15553
20,1070,2870,4954,6537,42892,47669,15714,11366
20,1075,3075,4958,6406,43078,51796,9631,9352
20,1063,2809,4977,6434,46395,48426,9764,9753
20,1064,2870,5262,6369,43580,46957,9457,14025
21,1061,3108,5026,6523,42780,47450,13601,9654
21,1065,2783,4999,6331,43449,50371,10082,12977
22,1408,3099,16580,6602,46477,47749,10186,9766
21,1065,2769,4098,6371,43746,47682,9229,15522
21,1061,2808,4500,6545,43167,51298,16181,10241
21,1072,3132,4351,6770,46346,48195,9449,9561
20,1090,2762,4305,6816,43778,48411,10497,9858
21,1069,2835,4039,6509,43663,51337,9964,14791
21,1075,3094,4086,6267,43413,47118,14395,9996
21,1071,2819,4544,6490,46221,47795,9374,9647
22,1390,3118,4058,6591,43136,46448,12008,12783
21,1067,2652,4022,6639,42733,49034,9636,15416
21,1137,2815,4427,6334,46174,47237,15787,9638
21,1070,2979,4775,6774,44686,48073,9589,10542
21,1063,2736,4075,6381,44105,50369,9600,16173
21,1073,2753,4178,6445,44436,46959,9283,14162
21,1067,3026,4086,6621,50903,46464,12637,17120
21,1065,2876,4037,6364,43322,49537,9649,9695
20,1379,3034,4157,6641,43013,46954,9599,10533
20,1065,2910,4224,6529,47826,46499,13073,16042
21,1062,2803,4208,6402,43754,49855,12669,9503
20,1067,3076,4311,6265,42546,46849,9553,9436
21,1056,2862,4257,7031,43587,47712,14542,9440
22,1123,2818,4428,6678,48290,47667,10009,13102
21,1066,3076,4670,6352,41840,50446,14303,13379
20,1070,2849,4112,6861,42932,47513,9643,9780
20,1359,3030,4372,6406,45600,47399,9768,10871
21,1069,2792,4370,6253,43191,51490,9753,14800
21,1058,2874,4455,6687,43350,47515,14229,13519
22,1070,3075,4143,6645,46036,46909,9502,9321
20,1061,2773,4198,6698,46670,50911,9601,9459
21,1071,2861,4184,6774,43354,47271,9550,18902
22,1067,3015,4039,6681,43264,47490,14237,9681
21,1067,2823,4168,6421,46235,47897,9856,9754
21,1432,3169,4451,6436,43182,50975,10082,9788
20,1060,2797,4556,6690,43608,47289,12893,15507
20,1063,2812,4199,6693,43055,47560,13609,9679
22,1070,3191,4228,6291,46986,49824,10097,9589
20,1060,2811,4186,6313,43011,47145,12279,12752
21,1074,2745,4498,6315,43121,47970,9466,15318
20,1063,3143,4089,6856,47037,50079,14956,10101
22,1071,2793,4404,6368,44979,46850,9832,9575
21,1344,3077,4073,6943,42778,46985,9771,15664
21,1087,2796,4069,6508,43556,46932,9725,15677
21,1133,2816,4060,6412,46091,49856,13902,9622
21,1073,3092,4282,6507,44456,46567,9475,9577
22,1066,2868,4548,6496,43294,46809,10517,9466
21,1064,2784,4148,6747,46894,49653,9753,20435
22,1061,3029,4151,6811,44394,47744,13607,10115
20,1071,2873,4068,6828,45415,47174,13209,9705
21,1343,3110,4277,6847,43142,49936,18728,10613
21,1067,2875,4288,6366,46348,48343,9752,15439
21,1107,2655,4173,6401,45722,47845,16944,11800
22,1067,3072,4493,6551,45194,49788,9714,9865
21,1059,2862,4524,6342,45315,51449,9810,10005
21,1122,2791,4197,6569,42388,47211,9605,15206
21,1062,3062,4321,6286,43671,47348,14455,10511
21,1074,2904,4376,6429,43994,52397,11082,9964
21,1358,3102,4312,6475,47432,47617,9782,9778
21,1062,2839,4367,6392,42892,49175,9604,14802
20,1061,2851,14818,6373,42432,50884,14443,9375
21,1066,3066,4986,6732,48493,49735,9861,9679
21,1064,2771,5019,6333,42856,46265,9518,12913
21,1070,2872,4961,6335,43296,46631,9322,14458
21,1063,3147,5064,6491,43270,49897,14412,10087
21,1071,2796,4928,6458,47394,48121,12514,9471
20,1397,3170,5212,6581,42390,47850,12756,13103
22,1066,2760,5005,6710,44402,50068,9660,15449
21,1070,2787,5051,6722,45759,46292,15026,9911
22,1070,3166,5466,6603,45232,48925,9806,9750
21,1071,2800,5049,6899,42610,49355,9586,15988
22,1069,2783,5082,6608,44619,47372,9817,13293
20,1064,3115,5062,6451,47010,47760,13928,9676
21,1078,2666,5214,6463,45357,50997,9471,10075
22,1377,3071,5051,6355,43441,46622,9581,9556
22,1072,2895,5199,6767,47646,47954,9245,13460
21,1131,2811,4989,6951,43758,47679,14057,10651
21,1133,3121,4910,6411,43317,52134,9477,14046
21,1061,2844,5041,6393,42710,48024,15212,9457
21,1069,2790,5032,6332,47444,47152,9732,15579
21,1063,3090,5122,6764,44350,50251,16684,12315
20,1074,2855,5223,6369,42858,48990,13163,9344
20,1336,3059,5113,6507,47410,47566,9870,10421
20,1065,2808,4902,6637,44278,50083,9354,15503
20,1086,2889,4973,6855,43291,47551,14184,9362
21,1066,3115,5000,6393,48008,46582,9547,9311
22,1062,2760,4922,6379,46225,47442,9557,9310
21,1121,2845,4933,6477,42800,51152,9354,14850
20,1073,3084,5418,6349,42604,47477,14380,9665
21,1090,2905,5039,6343,47094,46786,9833,9585
20,1347,3048,5020,6588,42989,49822,9867,9412
21,1065,2760,4968,6880,43723,46759,9744,15827
22,1065,2840,5009,6818,43437,47505,14466,9546
21,1069,3099,5227,6313,46536,49526,9698,12611
20,1063,2681,4986,6767,44477,46218,12172,12589
21,1054,2865,5531,6608,43328,46786,9632,13160
21,1067,3060,4949,6380,47199,47024,13344,9953
20,1071,2787,4963,6302,45512,49931,13094,9866
22,1417,3105,4901,6516,43532,45737,9541,17163
21,1070,2796,4931,6682,43564,47222,9305,12996
20,1069,2781,5000,6382,47013,49474,15212,9753
20,1071,3178,4949,6313,43430,47439,9565,9377
21,1064,2770,5015,6496,43161,48346,9545,9758
21,1070,2818,4918,6719,47089,50951,9391,13186
21,1064,3160,4973,6903,43754,47043,13970,10254
21,1068,2757,4970,6456,43734,47667,9833,9618
21,1336,3063,5124,6274,43274,47365,15258,9802
21,1064,2863,4958,6693,46875,50161,9761,13344
20,1131,2815,5309,6410,42705,47784,18160,16312
21,1077,3083,5095,6388,43443,47325,9579,9795
22,1066,2843,5004,6423,47423,51147,10655,9560
22,1073,2788,4961,6596,42823,47928,9614,16704
22,1058,3139,4959,6656,44712,47568,17828,12093
21,1073,2859,5345,6383,43236,50638,9635,9696
21,1342,3117,5121,6393,46746,48082,9332,10564
22,1077,2807,5312,6423,42867,47110,10144,15270
21,1067,2839,5002,6421,42417,49586,14199,9421
21,1070,3101,5122,6331,45200,48922,9572,9526
20,1064,2801,4958,6442,43131,46149,10316,9692
22,1127,2745,5127,6320,42779,46386,9825,15454
21,1061,3081,5188,6551,157373,50403,16203,9613
21,1078,2802,5333,6847,44281,49083,10033,9647
20,1325,3143,4947,6613,43050,46098,11673,11777
20,1075,2690,5018,6605,43092,50589,9722,15863
20,1062,2795,5046,6282,46600,48247,15024,13105
21,1058,3130,5234,6381,42230,48075,9806,9512
20,1063,2779,4973,6517,43334,50515,9451,15174
21,1072,2726,5089,6666,46219,46139,13332,15449
21,1083,3136,5063,6690,42785,47528,13130,10644
21,1067,2683,5262,6439,43547,49497,9474,9503
21,1416,3077,5038,6609,43909,50247,9860,9571
21,1067,2864,4975,6346,45893,47257,9500,13644
20,1078,2800,5645,6435,43101,47594,13759,10140
21,1098,2988,4985,6518,42554,52230,9741,9433
21,1059,2824,5024,6594,46199,47333,14759,9590
20,1073,2782,5039,6705,42572,47790,9717,14507
21,1071,3098,5187,6399,43795,50312,16742,12247
21,1063,2725,5379,6254,43728,49611,9270,9905
21,1346,3082,5067,6468,46842,47391,9377,9699
21,1080,2818,5021,6652,43525,47328,9567,19985
20,1126,2859,4972,6560,43796,50144,14699,9451
21,1060,3094,5161,6682,46248,48695,9464,9623
20,1058,2908,5070,6447,43456,46947,10409,9496
22,1064,2784,4912,6415,44123,49265,12965,15473
20,1073,3082,5079,6477,44169,47618,14982,28436
20,1059,2872,4978,6414,46982,48351,9908,27344
21,1370,3048,5080,6423,42922,51786,9513,21545
21,1060,2781,4952,6436,42524,47135,9313,17699
21,1083,2874,5239,6602,46464,46631,14484,23114
21,1070,3083,4915,6356,43038,48957,9307,32005
21,1059,2782,4919,6637,42204,50570,12622,35832
22,1117,2866,4920,6709,43496,46631,9648,28273
21,1062,3087,5440,6758,46161,46421,14503,28768
21,1065,2763,5013,6491,43017,51540,9430,28118
21,1370,3147,5031,6387,42854,46751,9757,27556
20,1063,2802,4917,6363,45678,47173,9639,27961
21,1061,2777,7071,6281,42826,50183,14136,26932
22,1070,3041,5667,6490,43505,48866,9372,26953
22,1060,2822,5195,6516,43180,47289,13025,27074
22,1077,2767,5245,6667,46589,47630,10550,25917
22,1052,3119,5041,6248,42807,50677,14920,54885
20,1066,2797,5015,6606,43020,48820,9622,32556
20,1420,3126,4949,6785,46726,47301,14103,31580
21,1058,2872,5081,6521,43081,50723,10015,33688
21,1069,2814,4946,6372,42578,47628,17493,32794
21,1065,3091,5016,6465,42925,49122,9378,31897
21,1067,2881,4961,6422,46883,50690,9735,32266
21,1070,2812,4987,6885,43859,47636,9437,32096
21,1069,3076,4998,6394,43075,48181,15232,41006
21,1065,2862,5290,6740,48136,50563,9849,21798
20,1348,3078,4934,6547,44014,46594,9799,21945
21,1072,2784,5010,6266,43055,47129,9364,21899
21,1131,2843,5080,6333,44107,46859,14758,34011
20,1064,3087,5079,6426,46414,49945,9381,18532
22,1072,2774,4925,6549,43593,46976,13770,18446
21,1060,2844,5078,6763,43613,46393,9486,24728
20,1068,3078,5075,6878,46870,50415,13071,17960
21,1063,2647,5465,6595,43139,47509,9225,17970
20,1337,3112,5042,6494,43317,46064,11523,20637
20,1059,2822,5087,6524,43230,50351,9633,18083
21,1063,2669,5377,6763,46010,47168,15269,18272
21,1066,3160,5201,6594,43132,47118,9702,18121
21,1069,2783,5236,6245,43728,47603,10408,18720
22,1127,2840,5106,6291,47364,50911,10206,19048
22,1070,3061,4946,6518,44647,47127,13707,18632
21,1066,2765,5253,6714,43303,47700,9255,17348
21,1345,3178,4922,6702,42796,50534,9627,15627
21,1061,2809,5524,6615,46801,48154,9587,17153
20,1081,2839,5322,6516,46854,46803,13830,18263
21,1060,3169,5166,6340,42826,51452,13187,14939
22,1055,2770,5066,6488,46027,47828,13069,17406
21,1061,2836,4998,6390,43803,47625,9377,27844
22,1057,3134,4913,6372,44296,48187,13261,18677
20,1063,2811,5323,6379,43288,50729,9798,21608
21,1422,3074,4989,6899,46827,47448,9815,20292
22,1065,2852,4930,6554,43208,47564,9361,21167
20,1075,2828,4986,6633,44346,50113,14950,20343
21,1065,3062,5057,6345,47001,46390,9447,22820
21,1066,2872,5070,6605,43548,47097,9460,21643
21,1072,2681,4921,6350,43076,50665,9654,44963
21,1068,3095,5144,7206,45371,46666,13657,18398
20,1060,2846,4938,6451,45887,46895,9458,14888
21,1379,3090,4936,6629,42920,46683,9806,12829
21,1062,2801,5006,6285,43398,50265,9434,11428
22,1131,2794,5042,6402,49278,46450,17500,17935
21,1068,3064,4930,6436,44178,46382,9628,11345
21,1066,2815,5220,6265,43304,49558,12656,12397
