noop,fork-simple,vfork-simple
21,41624,10263
21,40845,9736
20,45743,9767
21,40265,10766
21,41315,10220
21,43948,13271
21,41137,9800
21,42457,10052
21,40752,10313
21,44180,10335
21,40341,9773
21,40853,10246
21,40078,9668
21,45435,12069
21,41625,9786
21,41012,11142
21,44039,10172
21,41332,10244
20,41466,10160
20,40940,10490
21,44950,10132
21,41331,13805
22,41095,10052
20,41441,9792
21,44171,9858
21,41400,9823
21,41329,9862
21,43821,12319
21,40537,10183
21,40392,9752
21,40305,9979
21,46131,9709
21,41453,10109
21,40527,9952
21,40795,10363
21,43433,10081
22,40195,13218
22,40772,10400
21,40458,10018
21,44028,10320
21,40916,9850
21,41600,11728
21,43822,10056
21,40843,10172
21,41351,10014
21,40934,10190
21,44578,10236
21,42076,10361
21,40948,10054
21,40624,9691
21,44288,10166
21,41068,10381
21,40843,13478
22,44223,10529
22,42991,10072
21,41312,12162
21,40107,9718
21,43539,10040
21,40290,10043
21,40902,10120
20,41865,10124
21,42923,9751
21,40579,10233
22,40631,10377
21,43557,10220
21,40862,9703
22,41273,10950
21,41888,13777
22,44047,10136
21,41303,11666
20,42709,9438
21,41442,10384
21,45629,10159
21,41247,10129
21,41393,9389
21,44734,10662
21,40734,10223
21,43691,9613
21,41500,9822
21,44329,10117
20,41872,9833
21,42504,10600
20,40126,10027
21,44343,15554
22,40090,9965
21,42584,10716
21,40808,10100
21,43466,9939
21,40356,10088
20,41768,9830
20,43683,9694
21,40120,10427
21,40357,9468
21,42969,9738
21,44480,9766
21,41472,10271
21,41144,10441
21,42305,11755
21,44311,9688
21,40917,162208
21,41894,10550
21,43422,10221
21,41646,9740
21,41639,10065
20,40995,9611
21,44598,9791
21,41217,9927
21,41039,10748
21,40576,10032
22,44253,9854
21,41397,9509
21,42941,12088
22,43514,10173
21,41085,9648
21,40915,13566
22,39766,10649
21,43782,9797
21,40752,11185
21,40200,10202
21,40806,9738
21,43236,9964
22,41130,10202
21,41510,9824
21,42039,10332
21,43972,10317
21,41120,11892
21,40906,10282
20,43943,10015
21,40827,9933
21,40950,10152
21,40530,13164
21,44187,11014
21,41475,9911
20,41450,10237
21,41519,9544
21,44546,10390
21,41542,10109
22,40501,10450
20,44007,9955
22,40874,12923
21,40761,10389
22,40390,10138
21,43902,10187
21,41272,9951
21,40975,9779
21,43193,10272
21,45031,13047
21,40731,9810
21,42505,9664
21,44522,10556
20,41151,10191
21,40937,10195
22,42993,10300
21,45135,12424
21,40309,9784
21,40408,10395
21,42791,10415
21,44556,10150
21,40957,9940
21,41065,10291
21,42869,10243
21,43934,12992
21,40692,9845
21,40284,10234
21,45186,10066
22,40810,9950
21,40559,10287
21,41253,11743
21,48429,9941
21,40863,9995
21,40688,10232
21,40015,10398
20,45292,9886
22,41391,9776
21,40614,10236
21,44160,10288
22,43474,10175
22,40735,13503
21,40841,10011
21,44807,10197
21,41855,10269
21,40764,12564
21,41033,10157
21,44318,10718
21,42979,9993
21,41647,10126
22,43998,10081
21,41788,10106
21,43278,9943
21,41208,9802
21,43981,10286
22,42311,9904
21,41853,13058
21,40405,9991
21,43958,9882
22,40339,12055
21,39657,10111
21,41308,9742
21,42905,9886
21,40538,10411
21,41075,9650
21,43759,10549
21,40450,10610
21,41529,11717
20,40873,10289
21,44054,10585
21,41370,9668
22,41055,10164
21,40577,13632
21,45158,12135
21,41277,10031
21,40896,10339
21,44701,9947
21,41000,10857
21,41268,10036
21,42074,10153
21,44914,10201
22,41685,10436
20,40799,10377
21,40591,10561
21,43163,10402
20,40686,9961
21,39936,10445
20,44191,12503
21,40162,13741
21,40298,9952
21,40456,10119
21,43325,10109
22,40819,9985
22,41401,10584
21,41440,9811
21,44054,10297
21,41966,9837
21,41715,10140
21,40569,10381
21,44338,10443
22,44854,9728
21,41905,12464
21,44849,10170
20,42246,13700
21,41374,9868
21,40856,10200
21,44769,10259
21,41169,10372
21,40540,9957
21,41867,10471
22,43842,10417
21,40845,10046
20,40364,9541
21,42835,9977
21,40945,9573
21,40344,12070
21,40121,10353
21,43078,9606
20,40682,10000
21,41969,12987
21,40117,9935
21,44825,9718
20,41154,10472
21,43861,9862
21,43986,9422
20,42316,9631
21,40804,10290
21,43882,10142
21,45471,9631
21,41516,12768
22,40881,9426
21,43639,10395
20,44305,9777
20,40895,10063
21,42547,9800
21,42797,13509
21,43485,9859
21,40066,10216
21,40385,9914
21,46814,10254
21,39647,9973
21,40413,10840
21,40555,10252
21,46590,12907
21,40585,9903
21,40915,9685
21,41419,9895
20,44133,10392
21,41406,10068
21,41019,10011
21,43569,13929
21,41969,9654
20,40575,12553
21,41396,9567
21,44901,9306
21,41083,9743
21,41341,13265
21,42069,12371
21,44596,9459
21,41545,9649
21,41381,13435
21,43657,9738
20,41333,9576
21,40409,9997
20,40331,12998
21,43486,9836
21,40557,12358
21,40883,9861
21,40472,13599
21,44566,9758
21,40431,14972
22,40321,10538
20,40626,9812
21,44211,11519
22,40886,9985
21,42837,10265
21,44913,10212
21,40829,9959
21,41741,10317
22,41120,11031
21,44127,10508
21,41515,13557
20,41557,10416
21,41823,10030
21,43911,10419
21,41504,10017
20,40281,9986
21,45298,10270
22,40919,10202
21,41216,11039
21,40205,10068
21,46953,10043
21,41395,10243
21,40936,9485
22,39934,10606
22,44175,10615
20,40794,9782
20,40610,13233
21,43464,10008
21,40945,10229
21,41007,9879
21,41606,9996
21,45249,10253
21,40782,10108
21,41311,10320
21,41196,10868
21,44384,9937
21,41222,10297
21,41599,10274
21,40895,10343
21,43985,9914
20,41975,9966
21,40879,9565
21,44254,13494
21,43382,10496
21,41000,10557
21,40525,9710
21,43795,9943
21,42270,9733
21,40391,10060
21,40355,9497
21,43925,9630
21,42426,9975
21,41822,9669
21,44363,9760
22,40401,10111
21,42180,9991
21,40610,10023
21,43683,13490
21,41103,9491
21,42248,9859
21,41421,9940
21,44390,9525
21,41102,10555
21,42437,9947
21,43761,10059
21,41453,9686
21,41473,10394
21,41589,9824
21,44562,9408
21,41514,9703
21,41298,9950
21,40829,9977
21,44304,10559
21,41115,12704
21,40900,9791
21,42215,9644
20,44631,9923
21,40364,9741
21,40392,9781
20,43784,9431
20,40682,10329
21,39854,9943
22,40717,10063
21,43783,10365
21,41564,10457
21,41607,9807
21,41014,9742
21,43261,10432
21,41278,10486
21,40806,13387
21,44112,10255
21,42657,9693
21,40968,10097
21,40681,9702
21,44376,9752
21,41379,10364
21,41242,10502
21,41451,10519
22,44210,10991
21,41377,10336
21,41343,9824
21,44004,9521
21,40251,10132
22,40556,9869
20,40817,13665
21,43622,9955
22,40940,10085
21,40348,10015
20,40586,10045
21,44135,9482
21,40718,9765
21,44062,9624
21,41307,10753
21,44165,9813
21,41173,12003
21,40904,10270
21,44021,10411
21,41043,9780
22,42740,10115
21,40578,10335
21,44289,13973
22,41357,9485
21,42916,9894
22,41321,9627
22,43967,9707
21,41141,9925
21,42400,9828
21,43926,9892
21,40625,11814
21,40455,10027
21,41918,10691
21,43011,10190
22,40627,9904
21,41134,9866
20,45759,9915
20,44975,13772
22,41221,10129
22,40851,9899
22,45973,9563
22,41070,10079
20,41539,10036
21,40826,10065
21,45452,10977
20,40661,9860
21,43350,10390
21,40314,10202
21,45990,10318
21,40811,9856
21,40673,9901
20,45099,10043
21,42246,10286
21,40809,12992
21,40629,10421
20,45519,10097
21,42280,10271
21,40362,9739
21,40786,11762
21,44885,9804
21,40142,10058
21,40977,9740
22,40190,10325
21,43102,10008
21,40377,10698
22,41610,9849
21,43887,10307
21,40081,10215
22,41605,10097
22,41742,13061
21,44760,10064
21,41109,9722
21,40856,11132
21,40783,10616
21,45149,9800
21,40860,9933
21,40852,10127
20,44322,9905
21,41017,10282
22,41218,9882
21,40653,9872
21,44440,10628
22,42310,10594
21,42189,10329
21,41083,14000
21,43524,11333
21,40380,12093
21,39834,10415
21,45355,10146
21,40578,9749
21,40379,9873
21,40746,9828
21,43627,9900
21,40156,10143
22,41261,10282
21,41334,10380
21,44337,11112
21,40718,10336
21,41636,9407
21,40965,10117
22,43899,16000
20,41910,10045
21,41143,10555
21,43972,9922
21,47021,9748
21,42171,10080
21,42717,10120
20,45227,10645
21,41184,9776
21,41037,9969
21,41169,10585
21,43628,9975
21,40174,10350
21,41542,9583
21,43928,11904
21,40614,10068
21,40050,13186
22,40020,10214
21,43617,10153
21,40859,9790
20,40656,9810
21,39941,9818
21,44972,9910
20,42898,9896
21,41639,9672
21,43340,10029
21,41988,10317
21,46973,10035
21,40828,12588
21,43802,9650
22,41332,10013
21,43029,13820
21,41779,10239
21,43998,10784
21,42021,9862
22,42770,10069
21,40254,9985
21,44216,9927
21,40368,9957
21,42560,10191
21,42922,10445
21,40538,11320
21,39729,12007
22,41678,10129
20,43083,10400
21,39973,10331
21,41310,10785
22,43036,13655
21,44737,10344
21,41116,9985
21,41844,10681
21,43245,10196
21,41201,10173
21,41650,10196
21,40947,10027
21,43457,9949
21,40694,12277
21,41403,10062
21,41280,11564
20,44417,9968
22,41247,10919
21,40548,10496
22,44789,13851
21,41394,10075
21,40656,10193
21,41420,9901
21,44329,10301
20,41528,9823
20,41328,10553
21,40713,10165
21,45420,11797
21,40819,10298
21,40011,9960
21,41388,9990
21,44070,10580
21,40878,9906
21,40932,10118
21,44305,10646
21,41345,12975
21,42250,10037
21,41856,10462
21,43476,9946
22,41209,10247
22,40771,9759
20,40188,13503
20,44848,10806
21,41588,10273
21,40478,9940
21,43922,10307
21,41192,10447
20,41204,10581
21,40493,13333
21,43918,10468
20,40175,13356
21,40558,9616
21,40422,9580
21,44282,9549
20,40311,9677
22,40350,11607
21,43551,9758
20,40816,9912
21,41385,9380
21,41411,9956
20,44400,9861
21,40909,9754
21,41882,10102
21,41516,9960
21,44005,9685
21,40380,10683
21,40918,13400
21,41468,10102
21,43887,10068
21,41461,11986
21,40625,10225
21,45131,10551
21,41327,9788
21,41957,10300
22,40481,9965
21,48294,9653
21,41291,13155
21,40526,9965
21,40929,9947
21,42719,10206
21,41464,9647
21,40294,13894
21,43097,10281
21,42097,11857
21,41076,10048
21,40649,9745
21,43587,9525
21,43518,10015
22,41322,9960
21,40574,10102
21,45019,9763
21,42634,10411
21,41304,11151
21,44023,9941
21,40306,9989
22,43300,10686
21,41423,10422
21,44342,14830
21,145581,9797
21,42161,9470
21,41807,9964
22,43826,9774
21,40751,9759
21,40787,10370
21,40385,12133
20,43757,9609
21,40133,9516
21,40948,9799
21,43483,9869
21,40355,9912
21,40363,9562
21,40153,11901
21,43650,10443
21,41703,13805
22,40784,9616
21,41008,12792
21,44412,9361
21,40821,9513
21,40820,9637
21,43497,12718
21,41213,9507
21,41945,9569
21,40801,9657
21,44509,12793
21,40640,10166
20,41887,11339
21,42300,10035
21,45451,11857
21,41153,12850
21,40951,9392
22,43703,9488
21,41401,12495
21,41549,13534
20,40873,9684
21,42717,9722
22,40479,12783
21,40051,9806
21,40551,9302
21,44219,9176
21,40720,15047
21,40667,9402
21,41253,9733
21,44136,9499
21,40715,13575
21,41751,12798
21,43309,10171
21,41093,9467
22,41268,12089
21,40808,9403
21,44079,9262
22,42445,11540
21,41153,14004
21,40348,9829
21,44998,11194
21,42462,9668
21,41174,12604
21,43551,9550
21,40964,9969
21,42020,9861
21,41277,17384
21,43402,12808
21,40184,9676
20,43179,9612
21,40421,14292
21,43390,9313
21,40925,9438
20,44961,9564
21,44551,15693
21,41593,9173
20,40874,9451
21,42462,9551
21,44096,12697
21,40577,9799
21,40597,9539
21,42303,9184
21,43300,16057
21,40580,9632
21,41613,10636
21,41980,9529
21,44874,11860
21,41213,9386
21,41241,11665
21,46260,9383
22,41222,12881
21,40865,9151
21,40766,9807
21,44895,9768
21,40769,12354
21,40207,13282
22,145809,9292
21,44205,13105
21,40259,15019
21,41284,9387
20,43351,9441
22,40998,10455
21,41745,15495
21,41649,9451
22,43504,9377
21,41316,9376
22,40922,13471
21,40935,9764
21,44202,9614
22,41772,9443
20,41321,13822
21,44181,9773
22,41199,10801
21,40607,13163
20,41627,14353
21,44497,9476
21,40618,12280
21,40385,9793
21,40156,13968
21,45139,9514
21,41036,9490
21,39803,9295
21,40825,13090
21,43537,14831
21,39256,9653
21,40407,9568
22,43740,13726
21,40427,9607
21,41296,12929
21,41260,9375
21,44378,16588
21,41661,9530
22,42274,9534
21,41171,9547
21,44309,14034
22,42784,9247
21,41113,9495
21,44290,10271
21,41204,11932
21,40905,9205
21,41126,9387
21,44945,9240
21,41226,13744
21,40945,9695
20,40950,14646
21,43221,9777
21,40534,14195
21,40191,9954
21,43174,10854
22,39709,9290
21,40556,11645
21,39048,14012
21,44019,10016
21,40883,9418
22,40939,12481
20,39967,9707
21,45011,9432
21,41231,9505
21,41608,14237
21,41100,12439
21,44825,9331
21,41865,9799
21,41557,14561
21,44228,9380
21,43629,9467
21,41981,9346
22,41373,12692
22,45043,9695
21,41637,9243
21,40520,9350
21,41033,13506
21,43255,9538
21,41991,11429
21,39497,9543
21,43331,13915
21,39923,13079
21,41310,9972
21,41952,9388
21,43264,12605
21,40496,13790
21,43290,10241
21,40042,9836
21,44323,13173
22,41523,9569
21,42689,9424
21,43579,9524
20,41401,14561
21,149285,9489
21,42129,9370
21,44999,9418
21,42155,14421
21,41059,12755
21,41144,9664
21,44477,9578
21,41567,13531
21,41650,9392
22,40825,9826
21,43548,9823
21,41932,13519
21,41425,9731
21,43594,11502
21,40689,10039
22,40179,14544
21,41033,10715
21,44247,9687
20,40098,10324
21,40510,15692
21,41234,15376
22,43917,9403
21,40793,9491
21,42906,13393
21,45249,9634
21,41617,10255
22,41826,9608
22,41250,14917
22,43580,10006
21,41559,9447
21,40095,9227
22,41285,15029
21,44019,9593
21,40489,10411
21,40427,10442
20,43781,17805
21,40382,9552
21,40482,9327
21,41063,9510
21,44566,14717
21,40819,9527
21,40634,12197
21,40581,9388
21,44137,14950
22,41649,9329
20,43301,9431
20,43656,9752
21,40898,12495
21,40549,15147
21,41445,9724
21,44854,13596
21,41382,14433
21,40863,9906
21,40979,9639
21,44108,9509
21,40443,16084
21,41746,9747
21,40686,10529
21,42875,9660
21,41418,13499
21,40661,9487
21,45233,9700
21,42373,9297
21,40813,15693
22,45516,9501
21,48582,9471
21,39790,13151
21,41119,13766
21,43850,10152
21,43805,12339
21,40856,9454
21,41058,13676
21,43777,9451
21,42364,9873
21,41350,9635
21,41101,14729
21,44676,26246
21,43643,12361
21,42059,9628
21,40877,10777
21,44082,9935
21,43464,12768
21,40419,11086
21,45037,9959
21,41291,10134
21,42382,10389
21,41365,10366
21,44069,10298
22,40694,9607
21,42745,10478
21,40516,10223
21,45232,10126
21,41666,10058
21,40737,9687
21,42741,9918
20,40072,10656
21,40449,10086
21,40458,14143
21,43086,9412
21,41528,11009
22,40523,10037
21,40858,9802
21,44554,9745
21,40515,10447
21,40658,10588
21,41139,9915
21,44174,10184
21,42084,9564
21,41508,9798
21,43346,10280
22,41421,9875
21,41194,10540
20,40959,10091
20,44495,13320
21,42217,10172
20,41687,10370
21,41865,9932
21,44213,10296
21,40833,10294
21,41715,10518
21,43502,10261
20,40359,11281
21,41228,10068
21,40759,10592
21,44053,10016
21,40852,10153
21,40194,9681
21,39886,10363
21,43873,12968
22,41003,10235
22,41991,9942
22,43799,10110
21,41746,10034
21,41292,10126
21,41416,10089
21,44390,10335
21,144727,9910
21,42016,10194
20,41851,9983
21,44198,10293
21,41602,10012
21,41918,10072
21,41117,10136
21,45837,10668
21,41645,13128
21,41465,10436
21,44477,10093
20,40984,10161
21,40659,9969
21,41925,9817
21,44467,10124
21,40419,10400
21,40612,9774
21,40850,11064
21,42850,9570
22,41326,9532
21,41365,9904
21,43643,9799
21,41726,10006
21,42481,14071
21,41419,10443
21,44267,10563
21,41067,10151
21,42247,10028
21,40936,10209
21,44368,10523
21,41441,10138
21,41431,10372
21,44548,10722
21,40593,10262
21,41010,9890
22,41133,11036
21,45754,9871
22,41380,10254
21,40282,10697
21,42493,13686
21,45477,9542
21,40092,9944
21,40100,10195
21,43692,10370
21,40149,9769
22,39892,9727
21,41015,10351
21,43621,10760
21,40625,9768
21,40664,11152
21,40885,10363
21,44840,10483
21,41768,10406
21,41731,9974
21,40217,10397
21,44854,13582
20,41378,9999
21,40315,10153
21,44456,10057
20,41393,10064
22,41729,9824
22,40913,9950
21,44054,10505
21,40534,10436
21,40838,9773
21,40164,10080
21,43195,9760
22,42178,9971
21,43725,10169
20,44139,10059
21,40981,13090
21,42390,10267
21,40747,10069
21,43397,9662
21,40914,9614
22,43177,10138
20,40597,9924
21,44807,9945
21,41476,10289
21,43328,10440
21,44118,10131
21,40817,11486
21,40747,10506
22,43546,10218
21,44129,11500
21,41109,9634
21,40863,13832
22,42652,9995
21,45021,9853
21,40684,10295
20,41161,10097
21,44103,10465
21,44080,10145
21,41312,10359
21,40848,10379
21,44974,10986
21,41530,10062
22,39834,9663
22,40777,9996
21,43888,10311
20,41217,10183
21,40762,14326
21,40016,10023
21,44431,10369
21,40803,9936
22,41323,10225
21,44918,9775
21,41957,9969
22,41164,10115
21,41163,10349
22,44552,9885
21,41134,12200
21,41203,9962
21,40541,11453
21,44262,9775
21,41013,9846
21,41045,10408
22,42925,13784
21,41510,9823
22,41153,9868
22,40923,10007
21,44192,11210
21,41084,10490
22,41234,10038
21,40807,9891
21,44099,11410
21,40661,10221
21,40853,9998
21,40668,9866
21,43299,10165
21,40831,9960
22,42294,10150
21,43976,9967
21,41288,13175
21,41223,10209
21,40616,10535
21,47236,9856
21,40874,10211
21,41386,10061
21,41283,11642
21,44836,10164
21,40981,10145
21,41438,9570
21,44066,10527
22,40945,10105
21,41099,11309
21,40894,10071
21,43617,10559
21,40789,13233
21,40266,9991
20,41135,10057
21,43957,10181
22,40765,9668
21,40486,11667
21,43680,9483
21,42183,10052
21,40583,10220
21,41748,10315
21,43655,10062
21,44138,10490
21,41486,10033
21,41094,9792
21,45052,9427
21,41760,10293
20,41838,13848
21,44083,10374
21,40697,10125
22,41163,12375
22,40353,9879
21,45780,10111
21,41037,10622
21,40785,10273
21,40889,9787
20,45227,10100
20,40000,10198
21,40591,10485
21,40527,9609
21,45267,11149
21,40337,10432
21,40587,13229
21,43657,10079
21,43101,11503
21,41235,10291
21,40976,10077
21,44993,9744
21,40345,10141
21,40342,9817
20,41926,10099
21,44070,10003
21,40590,10215
21,41871,10188
21,43982,10392
21,42027,9865
21,40864,10267
21,41147,10067
22,44070,15449
21,42001,9733
21,40850,10324
21,41466,10113
20,43844,10236
21,42688,9662
21,41332,9663
21,44366,9618
21,41802,10407
21,40899,10130
21,42861,10198
21,44188,10169
21,40261,10025
21,40541,10224
21,40154,12676
22,43496,13804
22,40804,10073
21,40373,10303
21,43093,10088
21,41181,9874
21,41409,10303
21,40605,10233
21,44312,9791
21,40953,9743
21,40513,10144
21,41002,9877
21,44820,10094
21,40739,9818
21,41157,12090
21,40987,10273
21,43622,10040
21,41446,13039
22,41722,9846
21,46242,9973
21,40751,10556
21,40888,9513
21,44142,10057
20,46042,9595
20,40583,9830
21,39768,10478
22,42902,10255
22,42922,10143
21,40918,11941
21,40069,10321
21,44958,10622
21,40745,10176
21,41656,14132
21,41409,10474
21,46682,9947
21,41500,11245
21,41497,10993
21,40683,10628
21,45957,12188
21,41730,11251
21,41015,11517
20,47691,10328
22,43904,12473
21,41485,11266
21,41574,10194
20,43672,10393
21,42517,11294
21,41120,10828
21,41382,14373
21,44055,11375
21,42830,12227
22,42787,9869
21,41090,9860
22,43869,9614
21,41770,12943
20,39293,9664
21,43864,11260
21,41302,10176
21,41828,12685
20,40431,9812
21,46105,9580
21,40765,9894
21,43754,12666
21,41944,10019
21,45323,14683
21,41442,9347
21,41720,12096
22,44269,9777
21,41525,9591
21,41228,9824
21,41010,13671
21,43619,9365
22,41195,9453
21,40188,9755
21,41822,11771
21,43778,9326
21,40919,9400
21,40304,9884
21,42863,13096
21,40425,13165
21,39431,9532
21,40055,9692
22,43788,13686
21,41234,9531
21,40004,13060
21,41112,9979
21,45023,13499
22,41654,9472
21,41921,10110
21,44255,9785
21,42130,13498
21,40996,9943
21,41756,10087
21,43175,9751
21,41174,13200
21,41768,12892
22,40971,10896
21,44295,9786
21,42057,14902
21,40472,10114
21,40680,9470
21,44873,9455
21,41522,12634
21,41121,9460
21,43213,9773
21,40494,9770
21,41015,13611
21,40716,9424
21,43890,9825
21,42599,9760
23,41167,15571
20,40232,9607
21,43697,11285
21,41147,9619
22,41833,11733
21,45578,10109
21,41202,10016
21,41146,10075
21,41821,13128
21,44558,9777
21,42109,10257
21,40849,9511
22,41684,12762
21,43999,12032
21,40903,12686
21,41331,15331
21,43860,11203
21,41141,10609
22,42165,11623
20,40184,10352
21,44210,10245
21,40646,9757
21,43612,13176
20,40573,10315
21,44249,10477
21,40295,10142
21,40258,9970
20,40348,10217
21,44567,10472
21,40336,10018
21,42189,9976
20,44297,10497
21,40874,10634
21,40617,9688
21,45136,9823
21,44110,10024
20,41987,10384
21,41518,10107
21,42756,13654
21,44293,10917
22,41510,12137
22,40722,11490
21,45215,11242
20,41343,11349
21,43400,11940
21,42193,11582
21,43585,12042
21,40833,12927
21,41243,11745
21,39848,11518
20,43201,11179
21,40720,10689
22,40493,11594
21,43119,10592
21,41062,15574
21,40852,12778
21,40779,12683
22,44010,12809
21,42823,12414
21,40970,12467
21,41834,12527
21,44619,12470
22,41005,12771
21,41844,12406
21,41051,12124
21,43034,10317
21,42315,11358
21,40917,10356
21,45378,10318
22,42136,14953
21,40783,12052
21,41705,11924
21,44618,12246
21,41247,12027
21,40858,12261
21,41787,12354
21,43660,12509
21,40772,12240
21,40303,12124
21,44241,12663
21,40421,12004
21,40942,10675
21,40629,12808
21,43583,11596
21,42281,10832
21,41275,12985
21,41834,10064
22,44897,10227
21,41476,10361
21,40508,9757
21,47130,10304
21,41781,12219
21,41190,10618
21,39800,9983
21,43741,10185
21,40815,10266
21,41469,11769
21,40706,11027
21,44343,11158
21,40410,11762
21,41374,12068
21,44382,13204
22,40131,10184
21,40476,10064
21,40780,10255
22,43838,10122
22,41136,10030
21,39904,10310
21,41085,10186
21,44031,10258
21,40375,10026
21,40669,11137
20,41529,11719
21,45956,12064
21,41984,11190
21,40657,10713
22,44602,14127
22,41408,9899
21,41378,10088
21,40944,9805
21,44707,10356
20,41051,10179
21,41393,10170
21,43122,9884
22,43949,9885
21,40909,10494
22,41198,10064
21,43668,10622
20,40715,11822
21,40464,12099
21,41139,11618
21,42713,11553
21,40991,14114
20,43246,10552
21,41195,10269
21,43745,10501
20,41741,10880
21,40828,10250
21,44676,9910
21,40337,9990
22,40809,10292
21,40877,10365
21,43892,10520
21,41096,11792
21,41580,11721
21,41046,11464
22,44523,12351
21,41242,14577
20,41110,10223
21,44296,10503
21,41790,10453
21,40959,10598
21,40909,11065
21,44311,10767
21,41062,10341
21,41603,10325
21,42829,9952
21,43313,10564
21,40354,11066
21,41474,11256
22,39976,11477
21,43416,11581
21,41099,11280
21,40482,13732
21,44351,10660
22,41411,10397
21,41315,10530
21,40651,10806
21,44522,10024
20,40776,10290
20,41187,10517
22,40836,10170
21,44540,9844
20,41254,10592
21,41101,10010
21,43386,11801
21,40774,11643
20,41079,11352
21,40774,12357
21,43935,14808
21,41643,11755
21,40605,10457
21,41087,10200
22,44182,10464
21,41284,10647
21,41571,10002
21,43645,9924
22,40056,10957
22,41959,9944
21,40598,10045
21,43613,9760
21,40139,10595
21,43198,11352
20,41010,10247
21,43163,13859
21,40830,10297
20,43329,10440
21,41515,10771
20,44029,10245
21,41947,10592
22,42667,10015
21,44667,10122
21,41008,10465
21,41382,9897
22,46765,10295
21,44167,10403
21,41098,10064
21,41071,10014
22,42609,10599
21,44101,9918
21,40590,13946
22,41840,9920
21,45270,11685
20,40552,10176
20,40572,10251
22,40215,9892
22,46389,10038
21,40528,10006
21,40532,9949
21,40903,10152
21,46350,10460
21,40716,10214
20,40868,10182
21,44576,10037
21,43964,10851
21,40897,9962
21,40206,15381
22,44584,10174
21,41392,9976
21,42142,11290
21,40824,10361
21,44520,10371
22,41519,10981
21,40912,11541
21,44238,10567
21,40704,10365
21,40543,10127
20,42549,10206
21,43209,10155
21,39554,10825
21,39824,12013
21,39891,13882
21,44054,10590
21,40643,10054
21,40486,10271
22,40658,10577
21,44597,10171
21,40992,10174
22,41022,10935
21,44736,10154
21,42238,10016
21,40878,10078
21,42321,9834
21,43940,10229
21,40888,12014
20,42067,10582
22,41319,10935
21,43391,13353
21,41341,10493
21,41365,10639
21,44704,10715
21,42597,10004
21,41372,10165
20,40475,9974
21,43644,10161
21,39922,10378
22,39810,9941
21,41233,10219
21,43336,12027
21,40261,9700
21,41170,9991
21,42900,10288
23,42569,14137
21,40685,10124
22,41176,10831
21,44028,10192
21,41567,10281
21,41931,10219
21,40991,10301
22,44481,9862
21,41276,10353
21,41289,10228
22,41731,11529
21,43979,10520
21,41381,9463
21,41811,10297
21,43930,10172
21,40454,9949
21,40946,13907
21,40388,10671
21,44286,10072
21,39981,9957
21,41959,10650
21,40288,10452
22,43776,10233
21,43635,10106
21,40166,12902
21,43085,10148
21,40013,10238
22,41186,10138
21,42029,10600
21,44247,10290
20,41164,9924
21,41520,13274
21,41287,10025
21,45070,10034
21,41404,10643
21,45260,10388
21,45081,10063
21,40933,10271
21,41289,12418
21,42320,10481
20,45046,10484
21,40794,10092
21,40472,10245
22,43277,10068
21,45159,10247
21,40861,10478
21,42565,9738
20,41086,13436
21,43483,9959
21,40521,10536
20,40599,10124
21,43640,9927
21,41424,11722
22,42095,10015
21,40569,10625
21,44455,10985
21,42003,10598
21,40624,9793
21,41544,9828
21,43700,9925
21,41672,10466
21,41608,9723
21,44680,13634
21,41792,10163
21,41708,10315
21,40960,10401
20,43461,12746
21,40531,10410
21,40766,10317
21,41392,10619
21,44049,10239
21,40444,9652
21,40697,10549
21,43943,10006
21,40577,10444
21,40241,10632
21,41269,10345
20,43688,9971
21,40538,13406
21,40584,10112
21,40647,12941
21,43128,10788
21,42054,10070
21,40883,10238
21,44658,10296
21,42546,10273
20,41248,9933
20,40847,12068
21,44795,10245
20,40576,10210
21,41356,9850
22,43377,10188
21,44252,9624
20,40648,13348
21,41098,12526
21,41444,10275
21,44847,10186
21,41452,9817
21,40557,11403
21,43933,10273
21,41354,10028
21,40673,10039
21,41149,9891
21,44029,9504
21,40730,10864
21,40106,10306
21,40993,10392
21,43767,9784
21,40650,15145
21,41183,10098
21,45166,10410
21,41374,10394
21,41326,10529
21,41293,10490
21,46864,13829
21,41381,12716
20,42896,10171
22,41656,10181
21,43750,9813
20,41059,10893
21,40465,10107
21,44253,10400
22,41377,10363
22,42044,10019
22,41663,14082
21,43854,10279
21,40429,10285
21,39830,10232
21,42027,10239
21,44039,10402
21,40374,11054
21,40815,9964
21,45743,9995
21,41733,9662
21,40470,10681
21,41944,10436
21,46295,10726
20,42018,10565
21,41456,10264
22,41479,13506
21,44163,10117
22,41549,10420
21,41377,9880
21,41039,10033
21,44115,10916
21,41693,10282
22,41178,10594
21,42566,9917
21,42036,9841
21,42548,10322
21,41043,10478
22,44432,10903
21,40574,10576
21,40894,10313
21,40893,10246
22,43958,13869
21,40298,10282
21,40640,9890
21,42932,10588
21,40033,9926
22,41823,10393
21,40625,10383
21,44285,11201
21,40619,10518
21,41838,10055
20,41081,9968
21,43981,9795
21,40513,9929
21,41672,10656
21,41518,9964
21,43993,13549
21,40910,10189
22,42520,9954
21,44571,10512
21,41551,10006
21,41787,9978
21,41498,10235
21,44174,10218
21,41362,10385
21,41025,10077
20,41409,9769
22,45266,9781
21,43284,10015
22,40495,10389
21,43900,10330
21,40457,10103
21,39848,13539
21,40689,10227
21,43943,10123
20,40741,10245
21,41899,10423
20,40857,10448
21,45029,10191
